age,income,cibil,loan,existing_emi,tenure,property_age,property_value,foir,ltv,loan_to_income,employment_type,city_type,approved
48,211507,698,4540327,32429,5,24,9948354,0.5937,0.4564,1.7889,self_employed,metro,1
56,222897,673,7906597,26009,29,5,9862310,0.3915,0.8017,2.956,self_employed,non_metro,1
22,229022,784,5391962,18904,17,11,7123477,0.3011,0.7569,1.962,salaried,metro,1
64,249342,841,7282983,32728,7,2,8549405,0.5938,0.8519,2.4341,self_employed,metro,1
49,158433,642,3400343,8589,5,11,8748587,0.4945,0.3887,1.7885,salaried,non_metro,1
61,107874,684,2846320,30862,18,21,5285351,0.525,0.5385,2.1988,salaried,non_metro,1
44,205486,687,4987054,26935,23,1,5404121,0.3316,0.9228,2.0225,salaried,non_metro,1
47,214382,735,5445241,26806,18,30,5575794,0.355,0.9766,2.1166,salaried,metro,1
37,62101,683,796013,11106,12,28,1912982,0.3211,0.4161,1.0682,salaried,metro,1
42,130975,832,6219061,36534,26,15,6998923,0.6571,0.8886,3.9569,self_employed,metro,1
39,117448,845,4474405,2692,19,20,4935426,0.3602,0.9066,3.1747,self_employed,non_metro,0
30,49366,670,3435532,37651,30,1,7150629,1.2978,0.4805,5.7994,salaried,non_metro,0
22,231538,762,2226208,3464,24,26,8897257,0.0933,0.2502,0.8012,self_employed,non_metro,1
34,166477,685,1547336,7242,5,5,9628116,0.2342,0.1607,0.7745,self_employed,non_metro,0
27,47679,611,859654,13479,17,17,9271852,0.4501,0.0927,1.5025,salaried,non_metro,0
22,227993,745,4553239,29359,13,21,8235814,0.3407,0.5529,1.6642,self_employed,non_metro,0
51,26905,650,3495056,37092,22,6,5783131,2.4677,0.6044,10.8253,self_employed,non_metro,0
30,246758,693,3447306,26675,14,26,8016499,0.2506,0.43,1.1642,salaried,non_metro,0
33,169697,719,2437413,37767,8,16,9337150,0.4293,0.261,1.1969,self_employed,metro,1
24,82409,751,7176754,9075,20,21,7316018,0.8659,0.981,7.2573,self_employed,non_metro,1
41,79515,646,814720,2456,12,4,3391428,0.1446,0.2402,0.8538,salaried,non_metro,1
22,198698,637,6388728,20573,29,26,7373066,0.3527,0.8665,2.6794,salaried,non_metro,1
61,133303,673,6821148,22336,26,26,6842310,0.5751,0.9969,4.2642,self_employed,non_metro,1
25,90962,799,1309518,33421,15,9,1905194,0.5092,0.6873,1.1997,self_employed,metro,1
44,200627,728,497905,8401,7,10,5658511,0.0812,0.088,0.2068,self_employed,metro,1
52,113809,760,5549377,2839,6,5,9836163,0.8918,0.5642,4.0634,salaried,metro,1
64,53747,648,1895455,35620,26,10,3338840,0.9436,0.5677,2.9389,salaried,metro,1
47,194714,690,2729978,10754,11,20,3166395,0.2191,0.8622,1.1684,self_employed,non_metro,1
42,121176,634,6076760,22011,19,6,9124257,0.6257,0.666,4.179,salaried,non_metro,1
30,121614,699,715782,28094,10,10,6592892,0.304,0.1086,0.4905,self_employed,metro,0
59,224125,606,1621944,5804,24,14,2852804,0.0849,0.5685,0.6031,salaried,metro,1
31,175832,697,401298,17059,12,29,2943882,0.1224,0.1363,0.1902,salaried,metro,0
52,143759,680,6133636,5501,17,17,6296679,0.4343,0.9741,3.5555,self_employed,non_metro,1
65,87482,717,5878858,26411,23,12,9277458,0.857,0.6337,5.6001,salaried,non_metro,1
24,239854,628,2286999,31574,22,15,2416494,0.2116,0.9464,0.7946,salaried,metro,1
36,137897,630,791239,19266,7,2,6791213,0.2306,0.1165,0.4782,salaried,metro,0
56,53894,785,1210066,34917,7,26,6529470,1.0035,0.1853,1.8711,salaried,non_metro,0
25,243837,846,1558388,4028,25,28,3053711,0.068,0.5103,0.5326,self_employed,non_metro,1
40,114638,726,458863,19420,24,11,9747943,0.202,0.0471,0.3336,self_employed,non_metro,0
39,244039,601,4158191,3100,9,19,8942403,0.239,0.465,1.4199,salaried,non_metro,0
51,148132,725,3238082,9950,15,22,8992748,0.2824,0.3601,1.8216,self_employed,non_metro,1
47,46040,798,7065177,7522,26,18,7543397,1.3855,0.9366,12.7881,self_employed,non_metro,0
56,119876,716,3299805,37012,30,7,9588115,0.5204,0.3442,2.2939,salaried,metro,0
58,112082,747,1873412,3101,25,15,2217297,0.1623,0.8449,1.3929,self_employed,metro,1
47,110709,606,7876194,9684,20,24,9831094,0.7049,0.8012,5.9286,salaried,non_metro,1
38,88869,826,7356784,39415,19,29,8816129,1.1765,0.8345,6.8985,salaried,metro,0
31,116258,803,4843474,19046,5,5,5173717,1.0186,0.9362,3.4718,self_employed,non_metro,1
29,78540,644,5610248,38950,8,23,8584119,1.524,0.6536,5.9526,salaried,metro,0
46,109342,822,1756642,21190,7,20,5141730,0.4482,0.3416,1.3388,salaried,non_metro,1
24,211988,689,5787026,13477,6,6,7877718,0.5489,0.7346,2.2749,self_employed,non_metro,1
32,36581,630,3917097,38228,22,23,9876526,1.9428,0.3966,8.9233,self_employed,non_metro,0
35,214422,741,3344304,33635,25,25,5145664,0.2825,0.6499,1.2997,self_employed,metro,1
43,190908,697,985203,23845,19,27,9555438,0.1706,0.1031,0.4301,salaried,metro,1
39,173112,638,1994208,1478,20,19,7946139,0.1085,0.251,0.96,self_employed,non_metro,1
42,87360,765,2304359,12230,7,22,6902286,0.5577,0.3339,2.1981,self_employed,non_metro,0
34,41446,657,508325,24497,12,14,5722990,0.7272,0.0888,1.0221,self_employed,non_metro,0
37,37345,607,418058,23392,20,11,8169948,0.7235,0.0512,0.9329,self_employed,non_metro,0
48,195907,798,6272620,21374,26,26,9871670,0.3641,0.6354,2.6682,self_employed,non_metro,1
53,45138,810,2871389,13578,22,5,8896102,0.8342,0.3228,5.3011,self_employed,metro,0
34,65000,795,2528370,26248,7,8,4414655,1.0198,0.5727,3.2415,self_employed,metro,0
40,45508,699,6150796,15256,28,14,6735968,1.3912,0.9131,11.2632,salaried,non_metro,1
50,154661,691,1677196,37304,29,27,7731073,0.3252,0.2169,0.9037,self_employed,non_metro,1
50,156258,692,2863133,2631,11,28,2903872,0.231,0.986,1.5269,salaried,metro,1
52,159180,736,5191747,19172,23,24,6802831,0.3899,0.7632,2.718,salaried,metro,1
62,228280,705,4088787,25705,18,7,4711346,0.2748,0.8679,1.4926,salaried,non_metro,1
40,249561,601,5209540,28220,28,17,9564106,0.2762,0.5447,1.7396,salaried,non_metro,1
50,52959,763,2306128,37714,28,9,6319674,1.0523,0.3649,3.6288,salaried,metro,1
26,144318,765,5612177,9707,8,4,8976858,0.6269,0.6252,3.2406,self_employed,non_metro,1
43,104541,650,1097290,33632,6,29,7635597,0.5083,0.1437,0.8747,self_employed,non_metro,0
33,50781,814,5413737,29881,12,22,6897383,1.7719,0.7849,8.8841,self_employed,metro,0
59,34118,636,1189909,19820,8,25,7357869,1.0829,0.1617,2.9064,self_employed,non_metro,0
55,226500,647,6853216,6777,23,8,9985833,0.2799,0.6863,2.5214,self_employed,metro,1
63,63367,844,5707341,23567,7,0,5828739,1.7983,0.9792,7.5057,salaried,metro,1
40,125449,787,3306517,13555,13,9,5639799,0.3878,0.5863,2.1965,salaried,non_metro,0
54,160701,726,6734531,30450,10,30,8307522,0.7091,0.8107,3.4923,salaried,non_metro,0
46,70992,763,5268422,33901,16,13,9837273,1.1859,0.5356,6.1843,salaried,metro,1
36,41914,744,722511,25524,12,25,4009760,0.8003,0.1802,1.4365,self_employed,non_metro,1
39,207717,621,5784515,2507,14,17,6083289,0.2961,0.9509,2.3207,salaried,metro,0
28,233473,737,3377501,2006,18,9,5436828,0.1396,0.6212,1.2055,self_employed,non_metro,1
29,190159,717,2053514,18022,16,18,6318662,0.1978,0.325,0.8999,salaried,non_metro,1
52,49369,827,2443111,31600,23,12,2907279,1.0489,0.8403,4.1239,self_employed,non_metro,0
30,192735,694,5552582,6827,22,7,7879066,0.277,0.7047,2.4008,salaried,non_metro,1
33,243062,778,4680439,14042,17,20,7567597,0.2365,0.6185,1.6047,self_employed,metro,1
42,92796,619,6018312,10726,17,26,9653060,0.7176,0.6235,5.4046,self_employed,non_metro,0
61,137931,781,702522,19110,22,0,4597808,0.1812,0.1528,0.4244,salaried,non_metro,0
57,45869,765,5236637,26798,12,24,8018434,1.8515,0.6531,9.5138,salaried,non_metro,1
32,123782,746,2662053,30357,11,3,9722323,0.4966,0.2738,1.7922,salaried,metro,1
25,75001,835,2885140,30710,12,18,9033349,0.8365,0.3194,3.2057,salaried,metro,1
24,72825,600,4437962,34282,7,17,5259264,1.4358,0.8438,5.0783,salaried,non_metro,1
65,196602,831,2991228,28821,21,14,9335085,0.2763,0.3204,1.2679,self_employed,metro,1
57,55847,640,1893098,1225,23,18,8480647,0.302,0.2232,2.8248,salaried,metro,0
41,139613,738,5641235,37386,5,15,7778794,1.0968,0.7252,3.3672,salaried,metro,0
48,26652,672,5494872,25340,12,5,5692180,3.2394,0.9653,17.1809,self_employed,metro,1
28,203899,606,613590,19097,7,4,9955037,0.1413,0.0616,0.2508,salaried,non_metro,1
29,179397,799,7050302,5330,12,20,7114571,0.466,0.991,3.275,self_employed,non_metro,1
45,124527,617,6435960,38827,16,12,7177890,0.8051,0.8966,4.3069,self_employed,non_metro,1
56,108750,829,3936900,28804,16,21,8925007,0.6104,0.4411,3.0168,salaried,non_metro,0
64,75007,777,1021134,5679,18,6,5017931,0.199,0.2035,1.1345,self_employed,metro,1
61,183296,655,2011615,32221,23,22,6968753,0.2664,0.2887,0.9146,self_employed,metro,1
49,225951,784,4325382,22894,12,24,8618799,0.3138,0.5019,1.5953,salaried,non_metro,0
21,124919,776,4728534,10178,18,29,6969415,0.4242,0.6785,3.1544,self_employed,metro,1
42,158026,823,6991602,29101,6,13,8847326,0.9707,0.7903,3.6869,self_employed,non_metro,1
22,248417,616,4777176,7077,5,25,6551115,0.423,0.7292,1.6025,salaried,non_metro,1
41,236929,714,2069921,3696,21,1,7684748,0.0901,0.2694,0.728,self_employed,non_metro,1
38,112383,606,4129434,36122,11,25,9156681,0.7508,0.451,3.062,salaried,metro,1
62,63723,802,7650236,16017,24,28,8618793,1.2299,0.8876,10.0045,self_employed,non_metro,0
23,125630,725,5761068,37330,7,7,6450270,1.0234,0.8932,3.8215,salaried,metro,1
50,225891,826,6980306,14489,12,10,8006905,0.4072,0.8718,2.5751,self_employed,non_metro,1
65,89609,670,7473687,30806,27,24,9360085,1.0014,0.7985,6.9503,self_employed,non_metro,0
46,154019,770,5431597,12290,7,5,8378171,0.6383,0.6483,2.9388,salaried,non_metro,1
24,171103,672,1136293,2172,6,19,4140106,0.1308,0.2745,0.5534,self_employed,metro,1
51,125183,617,1728916,10670,23,13,9722907,0.1993,0.1778,1.1509,salaried,metro,0
30,202471,729,4022425,31557,24,4,7465991,0.3178,0.5388,1.6556,salaried,metro,1
35,145664,734,6747423,12878,11,22,9264766,0.6297,0.7283,3.8602,salaried,metro,1
58,205890,624,323659,21044,11,17,3668203,0.1206,0.0882,0.131,salaried,metro,1
35,143956,650,6162370,3944,7,28,8707012,0.7053,0.7077,3.5673,self_employed,metro,0
64,55070,737,2917276,10065,8,18,3564258,0.9452,0.8185,4.4145,self_employed,non_metro,1
28,82128,693,724272,33971,19,16,5073514,0.4917,0.1428,0.7349,self_employed,non_metro,0
58,229021,772,6493821,8358,5,24,9548073,0.6182,0.6801,2.3629,salaried,metro,1
29,89923,644,7564033,31014,30,0,8947360,0.9917,0.8454,7.0097,salaried,non_metro,0
36,166370,664,4319561,14214,7,11,7529247,0.4966,0.5737,2.1636,self_employed,metro,1
59,120810,770,6054558,8069,28,14,8373030,0.4583,0.7231,4.1764,salaried,metro,1
65,109217,754,7885477,10499,23,10,8141611,0.6926,0.9685,6.0167,salaried,non_metro,0
62,87673,676,4302248,9064,18,15,6033964,0.5477,0.713,4.0893,self_employed,metro,1
46,55527,633,2065630,38013,9,28,8111472,1.1786,0.2547,3.1,self_employed,metro,1
65,50418,731,3404935,26992,20,26,8325323,1.1214,0.409,5.6278,self_employed,non_metro,1
24,227735,750,3296000,20472,27,11,4951026,0.204,0.6657,1.2061,salaried,metro,0
22,161914,687,5562073,20734,16,21,8523523,0.4559,0.6526,2.8627,self_employed,metro,0
39,197255,676,4444138,11215,6,2,7322273,0.4574,0.6069,1.8775,self_employed,metro,1
63,29002,620,2936407,20087,18,1,7268922,1.6094,0.404,8.4374,self_employed,non_metro,0
64,117288,850,4714287,28267,23,27,9537918,0.573,0.4943,3.3495,salaried,non_metro,1
60,209663,722,417489,8756,17,19,5342411,0.0602,0.0781,0.1659,salaried,non_metro,1
53,71305,792,6331065,2988,6,14,7814522,1.6204,0.8102,7.399,salaried,non_metro,0
36,240533,837,4666048,20280,15,6,8988205,0.2753,0.5191,1.6166,salaried,metro,1
36,190358,684,810092,16896,8,16,2444744,0.15,0.3314,0.3546,salaried,non_metro,1
45,244142,782,5031620,39108,11,10,7686551,0.401,0.6546,1.7174,self_employed,non_metro,1
65,68042,652,4551180,30742,10,3,6235325,1.2811,0.7299,5.574,self_employed,metro,0
44,128974,831,2238806,31634,17,25,4908051,0.4064,0.4561,1.4465,self_employed,non_metro,1
54,59802,821,764157,39388,19,10,1899966,0.7718,0.4022,1.0648,salaried,metro,0
55,242037,823,2641155,12243,7,26,2895234,0.2234,0.9122,0.9093,salaried,non_metro,1
59,121152,787,3875365,6885,17,14,9691199,0.3538,0.3999,2.6656,self_employed,non_metro,1
28,44690,805,4596977,28984,21,21,7159101,1.5252,0.6421,8.572,salaried,non_metro,0
39,141290,633,1204844,22834,10,5,4379331,0.2673,0.2751,0.7106,salaried,metro,1
26,217670,703,1722265,3489,19,21,2522532,0.0861,0.6828,0.6594,self_employed,non_metro,1
53,63356,650,5917282,8749,8,26,6228204,1.4823,0.9501,7.7831,self_employed,metro,1
23,247161,785,3042822,308,20,29,8979322,0.1081,0.3389,1.0259,salaried,metro,1
43,79234,712,4868186,39845,24,24,5557404,1.0037,0.876,5.1201,salaried,metro,1
53,20278,739,4984090,38520,28,15,7726456,3.8198,0.6451,20.4823,salaried,metro,0
65,173895,739,4445613,11619,9,1,8867201,0.4063,0.5014,2.1304,salaried,non_metro,1
36,133554,636,918813,19943,28,17,9931157,0.2031,0.0925,0.5733,self_employed,non_metro,1
35,243134,629,3415792,2334,25,17,3535665,0.1227,0.9661,1.1708,self_employed,metro,1
23,24079,724,3064677,18926,18,26,3644781,1.9384,0.8408,10.6063,salaried,non_metro,1
36,23510,743,800705,26636,6,0,4606179,1.7385,0.1738,2.8382,self_employed,non_metro,0
25,144034,646,6081725,20504,23,10,8803059,0.4912,0.6909,3.5187,salaried,non_metro,0
29,113292,642,2085928,39825,12,26,5091814,0.5559,0.4097,1.5343,self_employed,metro,0
21,46033,607,3619392,32180,13,19,9174887,1.5334,0.3945,6.5522,salaried,metro,0
21,94561,634,6067368,24707,8,17,8138343,1.1847,0.7455,5.347,self_employed,non_metro,0
39,77727,693,7224443,7426,24,6,9021029,0.8531,0.8008,7.7455,salaried,non_metro,1
22,86362,773,6082995,3329,12,20,8173819,0.8204,0.7442,5.8697,self_employed,non_metro,1
24,186448,693,941013,14880,6,25,7247500,0.1695,0.1298,0.4206,self_employed,non_metro,0
37,157135,752,2118574,10071,11,28,9626745,0.2217,0.2201,1.1235,self_employed,non_metro,1
25,102317,827,3997403,30550,13,4,8880051,0.7132,0.4502,3.2557,salaried,non_metro,0
56,196040,827,1411029,22419,28,27,6457460,0.1706,0.2185,0.5998,salaried,metro,1
59,241721,783,5070693,7453,29,28,8600428,0.1934,0.5896,1.7481,self_employed,non_metro,1
51,167033,607,1774201,16215,10,24,4452681,0.2288,0.3985,0.8852,self_employed,non_metro,1
36,53173,633,2521211,24999,30,19,7909933,0.8347,0.3187,3.9513,salaried,non_metro,0
42,175080,709,343643,18655,7,21,7083353,0.1376,0.0485,0.1636,self_employed,metro,1
36,112560,727,1001298,2896,10,21,7331826,0.136,0.1366,0.7413,salaried,non_metro,1
40,42489,798,4281930,24492,13,16,8602010,1.6459,0.4978,8.3981,salaried,metro,1
38,154971,665,5485716,21273,5,0,9367478,0.8635,0.5856,2.9499,self_employed,non_metro,1
49,135950,767,6868462,13165,10,7,8913400,0.7232,0.7706,4.2102,salaried,metro,1
24,177233,760,4024447,31038,5,0,8710405,0.641,0.462,1.8923,salaried,metro,1
51,199221,606,7918678,18590,16,21,8824319,0.4727,0.8974,3.3124,salaried,non_metro,1
52,68492,641,5737428,34064,8,26,8147730,1.7029,0.7042,6.9807,self_employed,non_metro,0
60,145308,747,5865554,6969,17,19,7113999,0.4227,0.8245,3.3639,salaried,non_metro,0
31,84018,831,2042345,8630,6,21,2489361,0.5349,0.8204,2.0257,salaried,non_metro,0
38,204126,785,1473026,23819,11,12,4940708,0.201,0.2981,0.6014,salaried,metro,0
60,142779,666,1857893,31921,29,24,4453339,0.3244,0.4172,1.0844,salaried,metro,1
36,77420,822,5734686,9598,22,7,7562936,0.745,0.7583,6.1727,salaried,metro,1
63,115037,799,1471345,39339,26,18,4782392,0.4438,0.3077,1.0658,self_employed,non_metro,1
38,46533,792,526564,3205,22,11,9541463,0.1637,0.0552,0.943,salaried,metro,1
60,241426,732,5059145,13056,26,4,7102000,0.221,0.7124,1.7463,salaried,non_metro,1
60,141293,792,3397679,37371,6,7,3698825,0.692,0.9186,2.0039,salaried,non_metro,0
52,189190,605,6882418,12338,30,22,8954886,0.3449,0.7686,3.0315,salaried,non_metro,0
27,202773,643,1663688,3506,19,0,7454756,0.0899,0.2232,0.6837,self_employed,non_metro,1
44,187348,699,2570786,14713,25,24,6928045,0.189,0.3711,1.1435,salaried,non_metro,1
65,41473,712,427818,25430,8,15,3741494,0.7616,0.1143,0.8596,salaried,metro,0
38,192550,716,1099389,11366,10,6,8141081,0.1298,0.135,0.4758,salaried,non_metro,0
37,106867,747,4390945,28494,25,20,6542815,0.5975,0.6711,3.424,self_employed,non_metro,1
42,103893,715,7904973,11890,8,11,8669421,1.2095,0.9118,6.3406,self_employed,non_metro,1
25,89282,663,999446,31925,23,30,8858134,0.45,0.1128,0.9329,self_employed,metro,1
55,57263,724,5356352,15186,6,8,8429900,1.9282,0.6354,7.795,salaried,metro,1
39,132552,617,2402609,39726,21,21,4127556,0.4542,0.5821,1.5105,salaried,non_metro,1
43,115562,647,866799,20600,24,10,2853813,0.2394,0.3037,0.6251,self_employed,metro,0
35,239691,689,1158922,9769,8,4,7814086,0.1103,0.1483,0.4029,salaried,metro,1
48,56244,605,1004581,27336,12,9,2192706,0.6843,0.4581,1.4884,self_employed,non_metro,0
36,29272,640,517767,4895,12,18,8595559,0.3636,0.0602,1.474,self_employed,metro,0
36,136087,689,4454177,10509,12,29,7069964,0.4405,0.63,2.7275,self_employed,non_metro,1
54,202666,704,2605420,21688,30,1,2856599,0.2059,0.9121,1.0713,salaried,metro,1
59,77189,645,4050503,12908,9,21,8535395,0.8641,0.4746,4.3729,salaried,metro,0
29,22329,701,730667,6293,7,20,7931945,0.8,0.0921,2.7269,salaried,metro,1
60,143877,741,2238957,30223,12,12,6826470,0.3828,0.328,1.2968,self_employed,non_metro,1
33,49219,705,4380379,37403,7,14,5094453,2.1693,0.8598,7.4165,salaried,metro,0
65,110199,663,3322793,20860,25,9,3604226,0.4321,0.9219,2.5127,salaried,non_metro,1
38,178091,628,6265556,976,28,5,6582956,0.2803,0.9518,2.9318,salaried,non_metro,1
51,39758,660,1547307,32140,21,9,6783460,1.1401,0.2281,3.2432,salaried,metro,0
28,54559,642,4199237,8015,29,12,7567086,0.7432,0.5549,6.4139,salaried,non_metro,0
34,51542,794,2253352,11973,21,15,2699299,0.6049,0.8348,3.6432,salaried,metro,0
63,86290,620,1681067,23101,26,11,3606455,0.4229,0.4661,1.6235,salaried,metro,1
55,186169,764,3906250,6927,28,12,8833641,0.2011,0.4422,1.7485,salaried,non_metro,1
52,209537,737,657446,7325,8,13,9075031,0.0801,0.0724,0.2615,salaried,metro,1
23,105279,659,2788293,27644,16,0,6647466,0.5154,0.4195,2.2071,salaried,non_metro,1
48,249027,653,411525,4117,9,0,5989396,0.0385,0.0687,0.1377,self_employed,metro,1
35,49086,610,7815428,2337,24,12,8937927,1.3454,0.8744,13.2683,salaried,non_metro,0
28,157089,822,7018777,27409,5,30,7276790,1.0912,0.9645,3.7234,self_employed,metro,0
28,209473,739,744175,32714,12,12,2955941,0.1956,0.2518,0.2961,salaried,metro,1
37,125434,720,5416626,37852,26,9,9271980,0.6457,0.5842,3.5986,self_employed,non_metro,1
37,25098,818,1372760,5399,16,11,9315077,0.7372,0.1474,4.558,salaried,non_metro,1
65,139480,690,4003103,28687,20,0,8231422,0.4547,0.4863,2.3917,self_employed,non_metro,0
46,80394,719,3431901,10621,25,21,8305571,0.4759,0.4132,3.5574,salaried,metro,1
56,67652,642,6432987,11806,6,17,8153969,1.865,0.7889,7.9241,salaried,non_metro,1
27,68853,669,7371254,17179,23,8,8303273,1.1339,0.8878,8.9215,self_employed,non_metro,0
26,161749,746,2827325,12573,25,24,9454233,0.2185,0.2991,1.4566,salaried,metro,1
50,236268,828,7320133,21112,21,22,8005545,0.3534,0.9144,2.5819,self_employed,non_metro,0
59,35083,774,7855231,9614,8,7,9242925,3.4965,0.8499,18.6587,salaried,non_metro,1
59,46267,745,4579020,15675,27,10,7744284,1.1191,0.5913,8.2475,salaried,non_metro,0
50,130333,806,3836419,18912,9,25,8834473,0.536,0.4343,2.453,self_employed,metro,1
43,128722,825,7732146,16799,25,30,9295075,0.6142,0.8319,5.0057,salaried,non_metro,1
30,75764,767,7356934,37784,29,26,8984650,1.251,0.8188,8.0919,self_employed,metro,1
23,90882,613,5945681,4034,28,19,6703403,0.5555,0.887,5.4518,self_employed,metro,0
28,236603,713,5251823,19028,11,15,6452529,0.3398,0.8139,1.8497,salaried,metro,1
35,80882,750,6730364,7215,17,8,6940395,0.8617,0.9697,6.9343,salaried,non_metro,1
48,208820,711,4194361,1760,19,13,5332696,0.1863,0.7865,1.6738,self_employed,metro,0
53,188283,847,4660459,25972,6,29,5875803,0.578,0.7932,2.0627,self_employed,non_metro,0
36,44875,633,6323676,37731,28,25,6608774,1.9417,0.9569,11.7431,self_employed,metro,0
28,204402,613,7241369,38704,15,9,8751322,0.5382,0.8275,2.9523,salaried,metro,0
56,214179,753,2194611,15066,16,15,8429159,0.1681,0.2604,0.8539,salaried,non_metro,1
61,206913,603,685929,32138,30,11,3752237,0.1808,0.1828,0.2763,salaried,non_metro,0
40,140313,639,2394298,15965,16,7,2984741,0.2767,0.8022,1.422,salaried,non_metro,1
61,249870,807,1767895,10819,22,0,2138126,0.1026,0.8268,0.5896,self_employed,non_metro,1
38,232884,684,815540,16905,9,13,1508568,0.1191,0.5406,0.2918,self_employed,metro,0
37,23809,784,611768,30033,27,24,7960959,1.464,0.0768,2.1412,self_employed,metro,1
39,233271,711,4830609,20411,18,8,7334204,0.275,0.6586,1.7257,self_employed,metro,1
41,34767,810,346994,30581,20,21,7480018,0.9662,0.0464,0.8317,salaried,non_metro,1
24,74516,768,4665776,17637,7,23,9781842,1.2283,0.477,5.2179,self_employed,non_metro,0
35,116852,749,3543787,2065,5,15,9824923,0.6399,0.3607,2.5273,self_employed,non_metro,1
32,211653,669,5937213,30513,17,6,6119800,0.4046,0.9702,2.3376,salaried,metro,1
